transaction_id,date,customer_id,amount,category,region,payment_method,merchant_name
TXN_009556,2024-12-17,CUST_3955,1598.07,Travel,West,Card,British Airways
TXN_009889,2024-12-17,CUST_5364,1179.7,Office Supplies,East,Cash,Software Vendor
TXN_000069,2024-12-18,CUST_9529,893.66,training,East,Transfer,Maintenance Services
TXN_000641,2024-12-18,CUST_2077,108.78,equipment,East,Direct Debit,Power Supply Co
TXN_000776,2024-12-18,CUST_2605,145.72,Training,South,Direct Debit,Advisory Partners
TXN_001160,2024-12-18,CUST_6604,1315.74,Maintenance,South,Transfer,Legal Advisors
TXN_001444,2024-12-18,CUST_1778,578.14,Legal,North,Direct Debit,Tech Solutions Ltd
TXN_002335,2024-12-18,CUST_4604,,Office Supplies,North,Transfer,Marketing Agency Ltd
TXN_002787,2024-12-18,CUST_6668,253.82,Office Supplies,,Cash,Power Supply Co
TXN_002865,2024-12-18,CUST_2884,1049.93,Travel,South,Card,Industrial Supply Co
TXN_003326,2024-12-18,CUST_3438,405.7,Travel,East,Direct Debit,Maintenance Services
TXN_003797,2024-12-18,CUST_9566,1166.79,Travel,North,Cash,Maintenance Services
TXN_003861,2024-12-18,CUST_4155,797.49,Maintenance,South,Transfer,
TXN_003978,2024-12-18,CUST_9467,420.94,Legal,West,Direct Debit,Tech Solutions Ltd
TXN_004226,2024-12-18,CUST_6184,742.82,Marketing,North,Card,Maintenance Services
TXN_004617,2024-12-18,CUST_3657,1720.79,legal,South,Card,City Hotel
TXN_004666,2024-12-18,CUST_5780,1852.2,Maintenance,South,Cash,Legal Advisors
TXN_004677,2024-12-18,CUST_1390,51.46,Maintenance,South,Transfer,
TXN_005199,2024-12-18,CUST_1294,609.06,IT Services,South,Cash,
TXN_005267,2024-12-18,CUST_3895,1702.07,Consulting,West,Direct Debit,Advisory Partners
TXN_006205,2024-12-18,CUST_1847,1397.58,Consulting,East,Transfer,Maintenance Services
TXN_006241,2024-12-18,CUST_7016,1632.35,Legal,West,Transfer,Office Depot
TXN_006814,2024-12-18,CUST_4793,1371.09,Consulting,North,Cash,Legal Advisors
TXN_007147,2024-12-18,CUST_3488,542.19,Marketing,East,Direct Debit,British Airways
TXN_008457,2024-12-18,CUST_4235,1290.98,Training,South,Cash,Office Depot
TXN_008621,2024-12-18,CUST_4688,665.39,Marketing,South,Direct Debit,City Hotel
TXN_009079,2024-12-18,CUST_5994,1017.0,Consulting,South,Transfer,Maintenance Services
TXN_001167,2024-12-19,CUST_4993,1539.71,Training,East,Card,Tech Solutions Ltd
TXN_001235,2024-12-19,CUST_1145,1135.5,Legal,West,Direct Debit,British Airways
TXN_001632,2024-12-19,CUST_5909,1201.29,Training,South,Cash,British Airways
TXN_001908,2024-12-19,CUST_9800,332.46,Maintenance,,Cash,British Airways
TXN_002324,2024-12-19,CUST_4690,74.91,Marketing,East,Direct Debit,Tech Solutions Ltd
TXN_002431,2024-12-19,CUST_6075,1987.91,Training,East,Transfer,Power Supply Co
TXN_003690,2024-12-19,CUST_7111,1089.59,Travel,North,Card,
TXN_004571,2024-12-19,CUST_3240,1397.54,Utilities,North,Card,Office Depot
TXN_004648,2024-12-19,CUST_9557,811.5,Legal,West,Card,
TXN_005908,2024-12-19,CUST_2687,177.71,Equipment,East,Transfer,Tech Solutions Ltd
TXN_006079,2024-12-19,CUST_2875,1791.43,Legal,West,Direct Debit,Power Supply Co
TXN_006870,2024-12-19,CUST_2658,,Travel,West,Cash,Office Depot
TXN_006927,2024-12-19,CUST_2569,1349.37,IT Services,West,Cash,Stationary World
TXN_006939,2024-12-19,CUST_1404,1343.37,Office Supplies,South,Card,Stationary World
TXN_007234,2024-12-19,CUST_2102,915.33,IT Services,North,Direct Debit,Legal Advisors
TXN_007716,2024-12-19,CUST_5512,188.97,,South,Direct Debit,Marketing Agency Ltd
TXN_008190,2024-12-19,CUST_6790,411.57,Travel,East,Cash,Advisory Partners
TXN_008401,2024-12-19,CUST_8632,1848.02,Legal,North,Direct Debit,Maintenance Services
TXN_008799,2024-12-19,CUST_9104,1247.82,utilities,South,Cash,City Hotel
TXN_008800,2024-12-19,CUST_7337,1981.24,Training,South,Cash,Maintenance Services
TXN_009066,2024-12-19,CUST_9991,1857.1,Legal,East,Direct Debit,Software Vendor
TXN_009273,2024-12-19,CUST_6573,769.07,Office Supplies,North,Transfer,Conference Center
TXN_009972,2024-12-19,CUST_7513,1723.91,Marketing,North,Cash,Power Supply Co
TXN_000088,2024-12-20,CUST_1391,1392.62,Maintenance,East,Direct Debit,Advisory Partners
TXN_000153,2024-12-20,CUST_4304,1697.65,IT Services,West,Transfer,City Hotel
TXN_000163,2024-12-20,CUST_4696,622.54,Equipment,East,Cash,Conference Center
TXN_000940,2024-12-20,CUST_6031,201.6,Utilities,South,Direct Debit,
TXN_002106,2024-12-20,CUST_2778,641.26,Marketing,East,Direct Debit,Cloud Services Inc
TXN_003311,2024-12-20,CUST_7261,278.13,Legal,North,Transfer,Power Supply Co
TXN_003603,2024-12-20,CUST_3607,1590.81,Training,East,Direct Debit,Power Supply Co
TXN_003606,2024-12-20,CUST_3581,796.36,Travel,West,Card,Maintenance Services
TXN_003937,2024-12-20,CUST_6509,1316.73,Utilities,North,Cash,Maintenance Services
TXN_005176,2024-12-20,CUST_8104,1278.14,Legal,North,Direct Debit,Tech Solutions Ltd
TXN_005622,2024-12-20,CUST_4257,1910.0,Office Supplies,South,Card,Power Supply Co
TXN_005698,2024-12-20,CUST_9388,72.48,it services,East,Cash,Stationary World
TXN_005741,2024-12-20,CUST_9963,586.46,Maintenance,North,Cash,Industrial Supply Co
TXN_006245,2024-12-20,CUST_7966,949.58,maintenance,West,Transfer,
TXN_007131,2024-12-20,CUST_1292,1039.03,Consulting,West,Transfer,Learning Academy
TXN_007292,2024-12-20,CUST_5409,1825.92,Training,East,Transfer,Marketing Agency Ltd
TXN_007700,2024-12-20,CUST_3810,1021.31,Equipment,North,Cash,Maintenance Services
TXN_008484,2024-12-20,CUST_5114,1187.89,Utilities,West,Cash,Marketing Agency Ltd
TXN_008669,2024-12-20,CUST_4573,1667.7,Utilities,East,Cash,
TXN_008791,2024-12-20,CUST_7204,1740.46,Utilities,North,Card,Stationary World
TXN_009354,2024-12-20,CUST_9448,264.12,Marketing,East,Card,Power Supply Co
TXN_009971,2024-12-20,CUST_3655,871.64,it services,East,Direct Debit,Cloud Services Inc
TXN_000391,2024-12-21,CUST_7617,,IT Services,East,Direct Debit,
TXN_000433,2024-12-21,CUST_4267,1761.28,,East,Direct Debit,City Hotel
TXN_000549,2024-12-21,CUST_2852,52.45,Maintenance,South,Transfer,British Airways
TXN_000657,2024-12-21,CUST_9017,1210.4,Utilities,North,Cash,Marketing Agency Ltd
TXN_000861,2024-12-21,CUST_2248,364.68,Training,East,Cash,Advisory Partners
TXN_000879,2024-12-21,CUST_3204,17885.27,Equipment,East,Transfer,Maintenance Services
TXN_000955,2024-12-21,CUST_9609,1876.59,legal,North,Transfer,Power Supply Co
TXN_001459,2024-12-21,CUST_8833,1724.36,IT Services,South,Direct Debit,Software Vendor
TXN_001643,2024-12-21,CUST_8848,331.89,Travel,North,Direct Debit,Marketing Agency Ltd
TXN_002061,2024-12-21,CUST_5082,1762.84,Maintenance,North,Direct Debit,City Hotel
TXN_002119,2024-12-21,CUST_2828,961.14,Legal,East,Direct Debit,Legal Advisors
TXN_003138,2024-12-21,CUST_8423,1921.3,Marketing,North,Direct Debit,
TXN_003737,2024-12-21,CUST_7644,264.66,IT Services,West,Transfer,Advisory Partners
TXN_003855,2024-12-21,CUST_3411,1920.14,Maintenance,South,Cash,
TXN_004059,2024-12-21,CUST_1307,1869.29,Consulting,East,Cash,Industrial Supply Co
TXN_004691,2024-12-21,CUST_5386,1303.34,Utilities,East,Direct Debit,Cloud Services Inc
TXN_004995,2024-12-21,CUST_1066,861.38,Maintenance,North,Direct Debit,Cloud Services Inc
TXN_006082,2024-12-21,CUST_4932,552.63,Utilities,West,Cash,Stationary World
TXN_006533,2024-12-21,CUST_1028,646.1,,South,Transfer,Cloud Services Inc
TXN_006634,2024-12-21,CUST_5975,1361.95,Marketing,West,Transfer,Learning Academy
TXN_006777,2024-12-21,CUST_3765,,Utilities,South,Cash,
TXN_007295,2024-12-21,CUST_6406,1888.11,Consulting,West,Transfer,Software Vendor
TXN_007950,2024-12-21,CUST_2741,1551.17,Legal,South,Transfer,British Airways
TXN_007990,2024-12-21,CUST_1037,1248.5,Consulting,East,Transfer,British Airways
TXN_008344,2024-12-21,CUST_8262,85.01,utilities,North,Card,Industrial Supply Co
TXN_008440,2024-12-21,CUST_5522,1260.08,legal,East,Transfer,Legal Advisors
TXN_008441,2024-12-21,CUST_3544,1498.51,Marketing,North,Cash,Stationary World
TXN_008510,2024-12-21,CUST_3847,1096.78,Legal,East,Transfer,Cloud Services Inc
TXN_008516,2024-12-21,CUST_6697,727.22,Marketing,East,Cash,Marketing Agency Ltd
TXN_008806,2024-12-21,CUST_2897,1552.83,Training,West,Direct Debit,Software Vendor
TXN_008865,2024-12-21,CUST_4675,453.37,Equipment,South,Card,
TXN_009490,2024-12-21,CUST_4349,282.3,Equipment,North,Transfer,Software Vendor
TXN_009507,2024-12-21,CUST_1292,377.56,travel,South,Card,Cloud Services Inc
TXN_009546,2024-12-21,CUST_6425,1249.41,training,South,Cash,Legal Advisors
TXN_009749,2024-12-21,CUST_3160,1784.56,Travel,East,Card,Industrial Supply Co
TXN_009756,2024-12-21,CUST_3667,1062.12,Travel,South,Transfer,Tech Solutions Ltd
TXN_009925,2024-12-21,CUST_3311,1211.83,Marketing,West,Card,Stationary World
TXN_000239,2024-12-22,CUST_5973,929.73,Marketing,West,Transfer,
TXN_000251,2024-12-22,CUST_5496,1712.42,Travel,West,Card,Advisory Partners
TXN_000575,2024-12-22,CUST_1539,378.69,Marketing,,Card,Marketing Agency Ltd
TXN_000602,2024-12-22,CUST_3193,9475.3,Maintenance,South,Cash,Stationary World
TXN_000730,2024-12-22,CUST_7809,,IT Services,North,Card,British Airways
TXN_001074,2024-12-22,CUST_9996,1395.54,Equipment,East,Card,Power Supply Co
TXN_001587,2024-12-22,CUST_1956,1384.27,Marketing,North,Direct Debit,Industrial Supply Co
TXN_001930,2024-12-22,CUST_5837,788.08,Travel,South,Card,Cloud Services Inc
TXN_001976,2024-12-22,CUST_8451,1232.46,Training,,Transfer,City Hotel
TXN_002111,2024-12-22,CUST_2124,11707.43,,North,Direct Debit,
TXN_002207,2024-12-22,CUST_8896,1406.05,IT Services,North,Direct Debit,Office Depot
TXN_002578,2024-12-22,CUST_2628,1565.85,Legal,South,Card,Industrial Supply Co
TXN_002807,2024-12-22,CUST_6409,314.46,office supplies,West,Cash,Advisory Partners
TXN_003041,2024-12-22,CUST_8557,,Office Supplies,West,Direct Debit,
TXN_003152,2024-12-22,CUST_5316,305.18,Office Supplies,North,Card,Stationary World
TXN_003172,2024-12-22,CUST_5776,978.38,Utilities,South,Transfer,Learning Academy
TXN_003973,2024-12-22,CUST_5478,678.53,Legal,Wst,Direct Debit,Tech Solutions Ltd
TXN_004586,2024-12-22,CUST_4144,1507.9,office supplies,West,Direct Debit,British Airways
TXN_004638,2024-12-22,CUST_4892,602.98,Office Supplies,North,Transfer,
TXN_005087,2024-12-22,CUST_7380,771.91,Equipment,West,Cash,Office Depot
TXN_005784,2024-12-22,CUST_6233,1727.47,Equipment,West,Card,Tech Solutions Ltd
TXN_006102,2024-12-22,CUST_4446,1974.24,consulting,South,Card,British Airways
TXN_006549,2024-12-22,CUST_2416,288.57,Consulting,East,Card,Advisory Partners
TXN_006740,2024-12-22,CUST_5179,301.48,Maintenance,South,Transfer,Cloud Services Inc
TXN_007647,2024-12-22,CUST_6646,1192.77,Equipment,East,Cash,Software Vendor
TXN_007679,2024-12-22,CUST_6221,1065.13,marketing,West,Card,Maintenance Services
TXN_008086,2024-12-22,CUST_6546,1290.1,consulting,South,Card,Learning Academy
TXN_008226,2024-12-22,CUST_6024,1817.53,Training,East,Card,Legal Advisors
TXN_009478,2024-12-22,CUST_7170,934.33,IT Services,North,Direct Debit,Advisory Partners
TXN_009575,2024-12-22,CUST_4809,1920.76,Marketing,West,Direct Debit,Advisory Partners
TXN_009760,2024-12-22,CUST_9798,712.41,Legal,West,Card,
TXN_009816,2024-12-22,CUST_3477,1978.37,Office Supplies,East,Transfer,Power Supply Co
TXN_000449,2024-12-23,CUST_2571,1268.79,Maintenance,East,Card,Software Vendor
TXN_000558,2024-12-23,CUST_4584,367.6,Legal,East,Direct Debit,Tech Solutions Ltd
TXN_000699,2024-12-23,CUST_7777,695.79,IT Services,South,Cash,
TXN_000920,2024-12-23,CUST_4177,655.04,Maintenance,East,Card,Industrial Supply Co
TXN_001738,2024-12-23,CUST_7674,1787.09,Equipment,North,Card,Legal Advisors
TXN_002461,2024-12-23,CUST_2348,707.48,,South,Cash,Power Supply Co
TXN_002813,2024-12-23,CUST_6185,114.22,IT Services,North,Direct Debit,
TXN_003700,2024-12-23,CUST_7483,1431.29,Equipment,South,Direct Debit,Advisory Partners
TXN_004041,2024-12-23,CUST_5485,1564.7,Training,West,Card,Cloud Services Inc
TXN_005358,2024-12-23,CUST_7587,,Marketing,North,Direct Debit,City Hotel
TXN_006134,2024-12-23,CUST_6322,846.38,,North,Direct Debit,City Hotel
TXN_006423,2024-12-23,CUST_1947,1654.48,maintenance,East,Cash,Conference Center
TXN_006621,2024-12-23,CUST_7343,7302.17,Maintenance,East,Transfer,Cloud Services Inc
TXN_007318,2024-12-23,CUST_3514,76.04,Consulting,North,Card,Office Depot
TXN_007323,2024-12-23,CUST_3196,1113.11,Maintenance,South,Card,Industrial Supply Co
TXN_007548,2024-12-23,CUST_4167,1746.28,IT Services,South,Card,Tech Solutions Ltd
TXN_007715,2024-12-23,CUST_2645,745.77,Utilities,East,Direct Debit,Learning Academy
TXN_008057,2024-12-23,CUST_8573,1700.52,travel,North,Card,
TXN_008290,2024-12-23,CUST_7883,184.69,Maintenance,South,Direct Debit,Marketing Agency Ltd
TXN_008377,2024-12-23,CUST_4629,1969.28,Utilities,North,Card,Maintenance Services
TXN_008526,2024-12-23,CUST_8855,,Maintenance,East,Transfer,Software Vendor
TXN_008606,2024-12-23,CUST_8412,1603.93,Consulting,,Direct Debit,Stationary World
TXN_008822,2024-12-23,CUST_6319,1202.41,Utilities,East,Card,Software Vendor
TXN_009323,2024-12-23,CUST_2041,1144.56,Legal,East,Direct Debit,City Hotel
TXN_009336,2024-12-23,CUST_1540,585.39,Marketing,East,Card,
TXN_009743,2024-12-23,CUST_9906,889.5,Training,North,Cash,Learning Academy
TXN_009757,2024-12-23,CUST_5919,1094.97,Consulting,West,Cash,Marketing Agency Ltd
TXN_000417,2024-12-24,CUST_6536,1259.91,Office Supplies,East,Cash,Maintenance Services
TXN_000592,2024-12-24,CUST_1255,7947.65,Consulting,North,Card,Marketing Agency Ltd
TXN_001175,2024-12-24,CUST_8124,758.5,Equipment,West,Direct Debit,Learning Academy
TXN_001740,2024-12-24,CUST_8227,317.34,Consulting,North,Cash,Maintenance Services
TXN_001875,2024-12-24,CUST_3964,145.0,,West,Cash,Power Supply Co
TXN_001886,2024-12-24,CUST_6947,1224.61,Equipment,East,Cash,British Airways
TXN_002251,2024-12-24,CUST_3090,187.15,Equipment,West,Direct Debit,Stationary World
TXN_002290,2024-12-24,CUST_3426,1951.66,marketing,South,Transfer,
TXN_002345,2024-12-24,CUST_9004,1079.03,equipment,East,Direct Debit,
TXN_003646,2024-12-24,CUST_8871,5304.07,Equipment,North,Direct Debit,Legal Advisors
TXN_003715,2024-12-24,CUST_4759,831.56,Consulting,West,Cash,Legal Advisors
TXN_003815,2024-12-24,CUST_3789,11426.47,utilities,South,Card,Legal Advisors
TXN_004220,2024-12-24,CUST_2635,622.18,Legal,North,Direct Debit,Power Supply Co
TXN_004389,2024-12-24,CUST_8108,615.99,Travel,East,Direct Debit,British Airways
TXN_005570,2024-12-24,CUST_2680,637.83,consulting,North,Cash,Industrial Supply Co
TXN_005604,2024-12-24,CUST_8072,177.54,Training,South,Transfer,Office Depot
TXN_005866,2024-12-24,CUST_1551,1707.93,Travel,North,Card,Office Depot
TXN_006220,2024-12-24,CUST_1726,18617.13,marketing,South,Card,Learning Academy
TXN_007652,2024-12-24,CUST_3877,1650.23,Office Supplies,East,Cash,Stationary World
TXN_008505,2024-12-24,CUST_2095,1912.4,,North,Card,Stationary World
TXN_008546,2024-12-24,CUST_6220,262.12,Travel,East,Direct Debit,British Airways
TXN_008615,2024-12-24,CUST_8156,189.65,Equipment,North,Cash,Tech Solutions Ltd
TXN_008721,2024-12-24,CUST_2494,548.81,Office Supplies,South,Direct Debit,
TXN_009694,2024-12-24,CUST_8370,1603.45,Training,East,Transfer,Marketing Agency Ltd
TXN_009798,2024-12-24,CUST_2931,1326.53,,West,Card,Marketing Agency Ltd
TXN_009938,2024-12-24,CUST_9653,15957.49,Utilities,West,Card,
TXN_000050,2024-12-25,CUST_2585,572.59,,East,Transfer,Maintenance Services
TXN_000219,2024-12-25,CUST_6423,843.53,utilities,West,Direct Debit,British Airways
TXN_000836,2024-12-25,CUST_6415,1272.6,IT Services,South,Card,Learning Academy
TXN_001263,2024-12-25,CUST_2796,1357.23,Utilities,West,Cash,Software Vendor
TXN_002035,2024-12-25,CUST_5941,1960.61,Legal,East,Transfer,Power Supply Co
TXN_002361,2024-12-25,CUST_4831,732.33,Office Supplies,West,Direct Debit,City Hotel
TXN_002482,2024-12-25,CUST_6525,,IT Services,North,Transfer,Maintenance Services
TXN_002576,2024-12-25,CUST_1770,,marketing,West,Direct Debit,Tech Solutions Ltd
TXN_003110,2024-12-25,CUST_3176,515.32,Legal,East,Direct Debit,Conference Center
TXN_003139,2024-12-25,CUST_3871,358.09,IT Services,South,Card,Industrial Supply Co
TXN_003200,2024-12-25,CUST_6141,14432.15,Maintenance,West,Direct Debit,Office Depot
TXN_003588,2024-12-25,CUST_1504,309.19,Legal,North,Direct Debit,Software Vendor
TXN_004144,2024-12-25,CUST_4932,,maintenance,North,Cash,Office Depot
TXN_004251,2024-12-25,CUST_8119,16343.51,Equipment,Wst,Card,Stationary World
TXN_004438,2024-12-25,CUST_1886,1687.88,Consulting,South,Cash,Software Vendor
TXN_004704,2024-12-25,CUST_4622,866.21,,West,Card,Office Depot
TXN_004905,2024-12-25,CUST_5530,1786.68,Training,South,Card,Software Vendor
TXN_005211,2024-12-25,CUST_8942,,Legal,West,Card,
TXN_005797,2024-12-25,CUST_1164,706.09,Equipment,North,Cash,Advisory Partners
TXN_005927,2024-12-25,CUST_2099,1726.67,Training,South,Cash,Power Supply Co
TXN_006050,2024-12-25,CUST_5354,1365.27,Equipment,South,Direct Debit,Industrial Supply Co
TXN_006075,2024-12-25,CUST_5845,958.98,Marketing,West,Transfer,Learning Academy
TXN_006309,2024-12-25,CUST_2308,1882.64,Consulting,,Cash,City Hotel
TXN_006827,2024-12-25,CUST_6424,1119.51,Consulting,East,Direct Debit,Learning Academy
TXN_007819,2024-12-25,CUST_2774,297.93,Utilities,South,Transfer,Industrial Supply Co
TXN_007856,2024-12-25,CUST_6344,248.6,Consulting,North,Card,Cloud Services Inc
TXN_008422,2024-12-25,CUST_1209,689.89,travel,West,Card,Legal Advisors
TXN_008980,2024-12-25,CUST_4631,15881.15,Utilities,South,Transfer,Legal Advisors
TXN_009952,2024-12-25,CUST_3639,1640.77,Equipment,West,Card,British Airways
TXN_000060,2024-12-26,CUST_5297,1240.21,Consulting,North,Transfer,
TXN_000110,2024-12-26,CUST_1206,484.25,Travel,East,Card,Legal Advisors
TXN_000910,2024-12-26,CUST_8783,825.49,Office Supplies,South,Direct Debit,Marketing Agency Ltd
TXN_001054,2024-12-26,CUST_2387,1948.61,utilities,South,Transfer,Stationary World
TXN_001125,2024-12-26,CUST_1481,9469.24,IT Services,West,Direct Debit,British Airways
TXN_001301,2024-12-26,CUST_3162,584.37,Travel,South,Transfer,Learning Academy
TXN_001535,2024-12-26,CUST_8904,409.25,Office Supplies,North,Direct Debit,British Airways
TXN_001663,2024-12-26,CUST_4726,85.13,Training,East,Card,Cloud Services Inc
TXN_002363,2024-12-26,CUST_2715,53.13,Marketing,East,Cash,British Airways
TXN_002557,2024-12-26,CUST_4744,1344.77,Equipment,South,Direct Debit,Office Depot
TXN_002840,2024-12-26,CUST_8190,977.33,IT Services,South,Transfer,Marketing Agency Ltd
TXN_003158,2024-12-26,CUST_4607,1639.22,Equipment,West,Card,Software Vendor
TXN_003173,2024-12-26,CUST_1824,752.53,,North,Card,Maintenance Services
TXN_004493,2024-12-26,CUST_5155,1713.69,Marketing,North,Direct Debit,British Airways
TXN_004892,2024-12-26,CUST_6708,1115.62,Consulting,West,Cash,
TXN_005164,2024-12-26,CUST_2551,1729.3,Marketing,South,Card,Learning Academy
TXN_005487,2024-12-26,CUST_6311,615.22,Utilities,West,Card,
TXN_005510,2024-12-26,CUST_4342,502.04,Legal,East,Cash,Legal Advisors
TXN_005529,2024-12-26,CUST_1882,1410.97,Marketing,East,Card,
TXN_005703,2024-12-26,CUST_3415,1378.94,Marketing,North,Transfer,Legal Advisors
TXN_006117,2024-12-26,CUST_7030,1733.36,Maintenance,North,Transfer,Cloud Services Inc
TXN_006308,2024-12-26,CUST_2582,1394.33,utilities,,Cash,Software Vendor
TXN_006384,2024-12-26,CUST_5675,1787.54,Consulting,South,Transfer,City Hotel
TXN_007117,2024-12-26,CUST_5584,1986.59,,North,Cash,Maintenance Services
TXN_007224,2024-12-26,CUST_9340,145.55,Maintenance,North,Card,Legal Advisors
TXN_007603,2024-12-26,CUST_7794,807.47,Office Supplies,West,Transfer,British Airways
TXN_007813,2024-12-26,CUST_6873,1464.57,,South,Cash,Software Vendor
TXN_008060,2024-12-26,CUST_3162,5276.07,,West,Card,Maintenance Services
TXN_008725,2024-12-26,CUST_1672,405.28,Consulting,South,Cash,City Hotel
TXN_008994,2024-12-26,CUST_5377,1173.15,Utilities,North,Card,Advisory Partners
TXN_009048,2024-12-26,CUST_3822,1705.22,legal,East,Direct Debit,Maintenance Services
TXN_009580,2024-12-26,CUST_4046,1814.31,Travel,North,Card,Office Depot
TXN_009932,2024-12-26,CUST_5129,1941.85,Office Supplies,East,Direct Debit,
TXN_000054,2024-12-27,CUST_2021,15150.03,Equipment,South,Card,
TXN_000176,2024-12-27,CUST_5931,1854.42,legal,West,Transfer,
TXN_000670,2024-12-27,CUST_8043,1033.93,Equipment,South,Cash,Conference Center
TXN_001014,2024-12-27,CUST_4300,1831.54,office supplies,North,Cash,Stationary World
TXN_001209,2024-12-27,CUST_8564,1726.42,Utilities,West,Transfer,British Airways
TXN_001557,2024-12-27,CUST_5555,1154.11,Training,North,Cash,Advisory Partners
TXN_001631,2024-12-27,CUST_5440,607.22,training,East,Direct Debit,
TXN_002264,2024-12-27,CUST_9103,1822.2,IT Services,South,Cash,Industrial Supply Co
TXN_002336,2024-12-27,CUST_1669,131.68,IT Services,East,Transfer,Tech Solutions Ltd
TXN_004158,2024-12-27,CUST_9923,319.86,Office Supplies,South,Cash,British Airways
TXN_004343,2024-12-27,CUST_7785,465.31,Maintenance,West,Card,Marketing Agency Ltd
TXN_005078,2024-12-27,CUST_4797,,Consulting,West,Transfer,Maintenance Services
TXN_005672,2024-12-27,CUST_4734,133.53,IT Services,South,Direct Debit,British Airways
TXN_006132,2024-12-27,CUST_7240,1238.51,Marketing,East,Direct Debit,Marketing Agency Ltd
TXN_006482,2024-12-27,CUST_2782,112.9,Consulting,East,Direct Debit,Stationary World
TXN_006690,2024-12-27,CUST_7952,675.58,Consulting,East,Cash,Advisory Partners
TXN_006858,2024-12-27,CUST_3220,776.77,IT Services,North,Direct Debit,Software Vendor
TXN_007056,2024-12-27,CUST_9593,1447.03,Training,West,Cash,Industrial Supply Co
TXN_007614,2024-12-27,CUST_8024,469.22,Maintenance,East,Direct Debit,
TXN_007970,2024-12-27,CUST_8432,1412.99,Training,West,Direct Debit,Cloud Services Inc
TXN_008065,2024-12-27,CUST_4960,1418.86,IT Services,South,Cash,British Airways
TXN_008613,2024-12-27,CUST_8902,123.56,Equipment,East,Card,Learning Academy
TXN_008879,2024-12-27,CUST_4514,360.0,Utilities,West,Card,Legal Advisors
TXN_009723,2024-12-27,CUST_8076,358.29,Office Supplies,South,Transfer,British Airways
TXN_009773,2024-12-27,CUST_9269,1911.27,Utilities,West,Card,Software Vendor
TXN_001447,2024-12-28,CUST_7731,597.85,Consulting,East,Cash,Office Depot
TXN_001724,2024-12-28,CUST_8285,14672.72,,East,Transfer,Legal Advisors
TXN_001964,2024-12-28,CUST_1392,444.18,Equipment,East,Cash,
TXN_002882,2024-12-28,CUST_6571,1000.56,Utilities,West,Cash,Learning Academy
TXN_003310,2024-12-28,CUST_8236,1194.87,maintenance,West,Transfer,Cloud Services Inc
TXN_003441,2024-12-28,CUST_1602,1645.6,,North,Cash,Legal Advisors
TXN_003810,2024-12-28,CUST_6213,1927.59,,North,Card,Legal Advisors
TXN_003822,2024-12-28,CUST_8129,207.02,Equipment,West,Direct Debit,Learning Academy
TXN_004321,2024-12-28,CUST_5780,485.23,Legal,North,Card,Office Depot
TXN_005031,2024-12-28,CUST_2390,233.69,Marketing,North,Direct Debit,
TXN_005870,2024-12-28,CUST_7099,1834.72,Office Supplies,North,Direct Debit,City Hotel
TXN_006370,2024-12-28,CUST_4876,329.94,IT Services,South,Card,Stationary World
TXN_006505,2024-12-28,CUST_5898,537.35,,South,Cash,Legal Advisors
TXN_006706,2024-12-28,CUST_3681,1707.91,Equipment,North,Cash,
TXN_006842,2024-12-28,CUST_7552,1058.5,,North,Card,City Hotel
TXN_006989,2024-12-28,CUST_7284,461.96,Consulting,East,Cash,Learning Academy
TXN_007322,2024-12-28,CUST_5566,861.25,IT Services,North,Transfer,Marketing Agency Ltd
TXN_007680,2024-12-28,CUST_9529,1593.88,Consulting,West,Card,Office Depot
TXN_008878,2024-12-28,CUST_5673,1676.66,IT Services,South,Cash,Cloud Services Inc
TXN_009989,2024-12-28,CUST_7104,10356.64,Equipment,East,Card,Legal Advisors
TXN_000361,2024-12-29,CUST_1830,389.4,Marketing,North,Cash,British Airways
TXN_001403,2024-12-29,CUST_1984,1749.83,Training,South,Direct Debit,British Airways
TXN_001524,2024-12-29,CUST_1955,1886.01,Training,East,Direct Debit,Industrial Supply Co
TXN_002781,2024-12-29,CUST_5208,1250.88,Legal,West,Direct Debit,Marketing Agency Ltd
TXN_003793,2024-12-29,CUST_5749,,,East,Card,City Hotel
TXN_003835,2024-12-29,CUST_4327,1031.73,Maintenance,South,Direct Debit,Tech Solutions Ltd
TXN_003850,2024-12-29,CUST_7034,1318.19,IT Services,South,Card,Power Supply Co
TXN_004117,2024-12-29,CUST_1974,1089.62,Equipment,West,Transfer,Conference Center
TXN_005500,2024-12-29,CUST_8322,1147.49,Travel,West,Direct Debit,British Airways
TXN_005646,2024-12-29,CUST_6092,285.53,Office Supplies,North,Transfer,Advisory Partners
TXN_006397,2024-12-29,CUST_2645,1374.61,,North,Direct Debit,City Hotel
TXN_007481,2024-12-29,CUST_8297,,Maintenance,North,Cash,City Hotel
TXN_007620,2024-12-29,CUST_9333,1284.22,Legal,East,Direct Debit,Power Supply Co
TXN_008321,2024-12-29,CUST_7152,460.35,,North,Direct Debit,British Airways
TXN_008595,2024-12-29,CUST_5080,399.49,Maintenance,North,Cash,Stationary World
TXN_008636,2024-12-29,CUST_8634,8156.67,Training,East,Direct Debit,Cloud Services Inc
TXN_008915,2024-12-29,CUST_1073,450.36,IT Services,West,Cash,Marketing Agency Ltd
TXN_009197,2024-12-29,CUST_9762,646.55,Marketing,West,Card,Industrial Supply Co
